text,label,exp_split
a free for all of half baked thoughts clumsily used visual tricks and self indulgent actor moments,0,test
apallingly absurd the chemistry or lack thereof between newton and wahlberg could turn an imax theater into a 9 black and white portable tv,0,test
a well acted and well intentioned snoozer,0,test
the smug oily demeanor that donovan adopts throughout the stupidly named pipe dream is just repulsive,0,test
must see viewing for anyone involved in the high tech industry,1,test
others may find it migraine inducing despite moore s attempts at whimsy and spoon feeding,0,test
it s hard not to feel you ve just watched a feature length video game with some really heavy back story,0,test
i watched the brainless insanity of no such thing with mounting disbelief,0,test
this limp gender bender baller from a first time director and rookie screenwriter steals wholesale from that 1982 s tootsie forgetting only to retain a single laugh,0,test
kwan makes the mix and match metaphors intriguing while lulling us into torpor with his cultivated allergy to action,0,test
any movie this boring should be required to have ushers in the theater that hand you a cup of coffee every few minutes,0,test
like a marathon runner trying to finish a race you need a constant influx of liquid just to get through it,0,test
i loved looking at this movie,1,test
i just did n t care as much for the story,0,test
it does n t do the original any particular dishonor but neither does it exude any charm or personality,0,test
fear dot com is so rambling and disconnected it never builds any suspense,0,test
it feels like a community theater production of a great broadway play even at its best it will never hold a candle to the original,0,test
it s the kind of movie you ca n t quite recommend because it is all windup and not much of a pitch yet you ca n t bring yourself to dislike it,0,test
maybe it s asking too much but if a movie is truly going to inspire me i want a little more than this,0,test
a graceless witless attempt at mating some like it hot with the wwii espionage thriller,0,test
the story and characters are nowhere near gripping enough,0,test
based on a david leavitt story the film shares that writer s usual blend of observant cleverness too facile coincidence and slightly noxious preciousness,0,test
national lampoon s van wilder could be the worst thing to come out of national lampoon since class reunion,0,test
this is a great subject for a movie but hollywood has squandered the opportunity using it as a prop for warmed over melodrama and the kind of choreographed mayhem that director john woo has built his career on,0,test
ecks this one off your must see list,0,test
overall the film misses the brilliance of jelinek s novel by some way,0,test
it settles for being merely grim,0,test
the irwins emerge unscathed but the fictional footage is unconvincing and criminally badly acted,0,test
no it s the repetition of said behavior and so children of the century is more mindless love than mad more grating and boring than anything else,0,test
just because it really happened to you honey does n t mean that it s interesting to anyone else,0,test
